site,date,personnel,ploidy,line,bag,height
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,74
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,68
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,61
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,63
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,97,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,70
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,70
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,70
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,79
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,68
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,75
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,66
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,59
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,59
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,54
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,90,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,69
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,68
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,79
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,78
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,63
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,73
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,72
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,56
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,63
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,58
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,68
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,58
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,54
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,53
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,49
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,55
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,48
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,48
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,96,49
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,80
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,63
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,78
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,63
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,69
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,56
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,58
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,56
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,56
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,54
Pasture Point,5/25/2022,"Jonathan, Jacob  ",2N,NC,99,54
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,76
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,92
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,99
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,88
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,77
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,81
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,76
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,77
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,79
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,78
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,59
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,56
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,15,50
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,103
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,108
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,97
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,87
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,93
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,102
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,93
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,83
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,90
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,90
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,92
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,87
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,80
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,70
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,64
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,71
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,71
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,47,60
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,80
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,72
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,78
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,80
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,76
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,70
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,69
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,78
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,71
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,68
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,62
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,70
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,57
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,65
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,58
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,67
Pasture Point,5/25/2022,"Jonathan, Jacob  ",3N,NC,48,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,73
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,60
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,55
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,68
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,54
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,49
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,45
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,42
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,40
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,34
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,32
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,7,32
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,66
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,70
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,72
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,57
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,47
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,41
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,37
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,61,39
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,60
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,57
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,55
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,54
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,54
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,40
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,39
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,HNRY,73,34
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,66
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,63
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,63
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,71
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,62
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,2,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,87
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,78
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,77
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,73
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,64
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,55
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,70
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,67
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,66
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,54
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,8,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,71
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,66
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,79
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,73
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,78
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,84
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,70
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,62
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,49
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,63
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,68
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,57
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,44
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,47
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,44
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,HNRY,63,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,67
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,67
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,47
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,49
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,62
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,75
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,40
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,47
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,69
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,47
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,9,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,78
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,69
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,57
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,73
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,55
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,41
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,50
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,39
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,69,37
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,77
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,68
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,67
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,62
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,60
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,60
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,64
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,57
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,54
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,48
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,46
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,56
Williston Creek,5/25/2022,"Jonathan, Jacob  ",2N,NC,119,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,98
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,92
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,79
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,81
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,81
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,74
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,77
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,68
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,68
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,64
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,63
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,69
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,67
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,69
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,61
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,5,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,85
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,84
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,87
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,63
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,62
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,85
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,68
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,59
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,72
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,58
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,53
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,55
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,55
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,51
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,52
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,45
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,39,47
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,69
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,64
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,82
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,89
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,83
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,96
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,87
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,78
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,77
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,80
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,65
Williston Creek,5/25/2022,"Jonathan, Jacob  ",3N,NC,40,67
